DateTime,O3,CO,NO2,SO2,PM10,PM2.5,Estacion,Anio,Mes,Dia,Hora
2022-12-25 22:00:00,9.4,1.331,13.61,0.92,6.0,20.63157894736842,UTP,2022,12,25,22
2022-12-25 23:00:00,9.24,1.405,13.64,0.89,22.0,20.736842105263158,UTP,2022,12,25,23
2022-12-26 00:00:00,14.09,1.345,11.41,0.95,15.0,20.842105263157894,UTP,2022,12,26,0
2022-12-26 01:00:00,10.44,1.33,12.19,0.97,10.0,20.94736842105263,UTP,2022,12,26,1
2022-12-26 02:00:00,11.47,1.277,12.88,0.96,5.0,21.05263157894737,UTP,2022,12,26,2
2022-12-26 03:00:00,8.32,1.324,12.17,0.96,8.0,21.157894736842106,UTP,2022,12,26,3
2022-12-26 04:00:00,6.46,1.415,11.47,0.98,18.0,21.263157894736842,UTP,2022,12,26,4
2022-12-26 05:00:00,6.14,1.369,13.31,1.04,10.0,21.36842105263158,UTP,2022,12,26,5
2022-12-26 06:00:00,2.31,1.343,16.28,1.19,8.0,21.473684210526315,UTP,2022,12,26,6
2022-12-26 07:00:00,1.85,1.46,17.5,1.51,14.0,21.57894736842105,UTP,2022,12,26,7
2022-12-26 08:00:00,6.42,2.175,19.49,1.61,49.0,21.684210526315788,UTP,2022,12,26,8
2022-12-26 09:00:00,19.32,1.485,13.11,1.09,7.0,21.789473684210527,UTP,2022,12,26,9
2022-12-26 10:00:00,26.23,1.325,7.17,0.93,7.0,21.894736842105264,UTP,2022,12,26,10
2022-12-26 11:00:00,26.83,1.512,6.65,0.83,10.0,22.0,UTP,2022,12,26,11
2022-12-26 12:00:00,34.85,1.207,4.99,0.72,10.0,22.105263157894736,UTP,2022,12,26,12
2022-12-26 13:00:00,37.96,1.251,4.38,0.85,10.0,22.210526315789473,UTP,2022,12,26,13
2022-12-26 14:00:00,33.06,1.223,3.86,0.97,17.0,22.315789473684212,UTP,2022,12,26,14
2022-12-26 15:00:00,34.15,1.251,7.06,1.04,4.0,22.421052631578945,UTP,2022,12,26,15
2022-12-26 16:00:00,31.28,1.316,9.64,1.2,4.0,22.526315789473685,UTP,2022,12,26,16
2022-12-26 17:00:00,21.29,1.394,12.69,0.98,34.0,22.63157894736842,UTP,2022,12,26,17
2022-12-26 18:00:00,12.78,1.454,18.6,0.81,42.0,22.736842105263158,UTP,2022,12,26,18
2022-12-26 19:00:00,9.12,1.592,23.44,0.92,22.0,22.842105263157894,UTP,2022,12,26,19
2022-12-26 20:00:00,12.11,1.421,15.31,0.91,27.0,22.94736842105263,UTP,2022,12,26,20
2022-12-26 21:00:00,14.31,1.339,13.23,0.81,18.0,23.05263157894737,UTP,2022,12,26,21
2022-12-26 22:00:00,11.03,1.352,14.35,0.9,14.0,23.157894736842103,UTP,2022,12,26,22
2022-12-26 23:00:00,10.58,1.241,16.03,0.88,16.0,23.263157894736842,UTP,2022,12,26,23
2022-12-27 00:00:00,15.27,1.239,13.96,0.82,18.0,23.36842105263158,UTP,2022,12,27,0
2022-12-27 01:00:00,15.06,1.239,13.09,0.75,21.0,23.473684210526315,UTP,2022,12,27,1
2022-12-27 02:00:00,9.14,1.251,15.21,1.29,18.0,23.57894736842105,UTP,2022,12,27,2
2022-12-27 03:00:00,13.92,1.266,13.23,0.56,22.0,23.684210526315788,UTP,2022,12,27,3
2022-12-27 04:00:00,8.79,1.292,14.64,0.96,22.0,23.789473684210527,UTP,2022,12,27,4
2022-12-27 05:00:00,5.54,1.292,15.79,1.18,24.0,23.894736842105264,UTP,2022,12,27,5
2022-12-27 06:00:00,3.41,1.364,17.42,1.43,23.0,24.0,UTP,2022,12,27,6
2022-12-27 07:00:00,2.22,1.513,19.95,1.7,37.0,24.105263157894736,UTP,2022,12,27,7
2022-12-27 08:00:00,2.6,2.071,24.98,1.97,60.0,24.210526315789473,UTP,2022,12,27,8
2022-12-27 09:00:00,6.02,2.247,28.46,1.59,58.0,24.315789473684212,UTP,2022,12,27,9
2022-12-27 10:00:00,17.7,1.794,26.35,1.21,30.0,24.421052631578945,UTP,2022,12,27,10
2022-12-27 11:00:00,24.48,1.574,21.2,1.01,20.0,24.526315789473685,UTP,2022,12,27,11
2022-12-27 12:00:00,36.37,1.385,9.09,0.99,14.0,24.63157894736842,UTP,2022,12,27,12
2022-12-27 13:00:00,41.92,1.305,5.06,1.12,20.0,24.736842105263158,UTP,2022,12,27,13
2022-12-27 14:00:00,33.83,1.283,4.78,1.36,18.0,24.842105263157894,UTP,2022,12,27,14
2022-12-27 15:00:00,29.73,1.335,8.8,1.35,9.0,24.94736842105263,UTP,2022,12,27,15
2022-12-27 16:00:00,26.29,1.361,10.53,2.45,34.0,25.05263157894737,UTP,2022,12,27,16
2022-12-27 17:00:00,24.13,1.369,8.83,1.05,24.0,25.157894736842103,UTP,2022,12,27,17
2022-12-27 18:00:00,18.28,1.434,11.12,0.9,30.0,25.263157894736842,UTP,2022,12,27,18
2022-12-27 19:00:00,10.31,1.495,20.28,1.0,31.0,25.36842105263158,UTP,2022,12,27,19
2022-12-27 20:00:00,18.16,1.413,14.72,0.73,39.0,25.473684210526315,UTP,2022,12,27,20
2022-12-27 21:00:00,15.7,1.399,14.99,0.79,41.0,25.57894736842105,UTP,2022,12,27,21
2022-12-27 22:00:00,11.65,1.371,16.6,0.79,49.0,25.684210526315788,UTP,2022,12,27,22
2022-12-27 23:00:00,9.27,1.384,18.0,0.9,34.0,25.789473684210527,UTP,2022,12,27,23
2022-12-28 00:00:00,10.4,1.361,18.38,1.0,28.0,25.89473684210526,UTP,2022,12,28,0
2022-12-28 01:00:00,5.25,1.352,21.41,1.15,27.0,26.0,UTP,2022,12,28,1
2022-12-28 02:00:00,13.99,1.322,16.27,1.17,18.0,26.105263157894736,UTP,2022,12,28,2
2022-12-28 03:00:00,12.1,1.301,16.53,1.22,10.0,26.210526315789473,UTP,2022,12,28,3
2022-12-28 04:00:00,4.93,1.297,16.9,1.27,25.0,26.315789473684212,UTP,2022,12,28,4
2022-12-28 05:00:00,1.54,1.331,17.23,1.43,24.0,26.421052631578945,UTP,2022,12,28,5
2022-12-28 06:00:00,1.77,1.452,19.16,1.49,28.0,26.526315789473685,UTP,2022,12,28,6
2022-12-28 07:00:00,1.81,1.691,20.25,1.84,29.0,26.63157894736842,UTP,2022,12,28,7
2022-12-28 08:00:00,2.33,2.337,29.84,2.84,35.0,26.736842105263158,UTP,2022,12,28,8
2022-12-28 09:00:00,4.61,2.783,45.34,2.55,114.0,26.842105263157894,UTP,2022,12,28,9
2022-12-28 10:00:00,19.87,1.936,38.63,1.62,74.0,26.94736842105263,UTP,2022,12,28,10
2022-12-28 11:00:00,38.83,1.432,14.82,1.11,36.0,27.05263157894737,UTP,2022,12,28,11
2022-12-28 12:00:00,47.16,1.307,6.62,1.03,15.0,27.157894736842103,UTP,2022,12,28,12
2022-12-28 13:00:00,41.73,1.296,5.8,0.92,14.0,27.263157894736842,UTP,2022,12,28,13
2022-12-28 14:00:00,34.87,1.316,6.42,0.91,22.0,27.36842105263158,UTP,2022,12,28,14
2022-12-28 15:00:00,34.32,1.291,7.08,0.89,17.0,27.473684210526315,UTP,2022,12,28,15
2022-12-28 16:00:00,33.84,1.318,7.97,1.01,22.0,27.57894736842105,UTP,2022,12,28,16
2022-12-28 17:00:00,27.8,1.398,12.75,1.15,25.0,27.684210526315788,UTP,2022,12,28,17
2022-12-28 18:00:00,16.18,1.59,21.58,0.99,31.0,27.789473684210527,UTP,2022,12,28,18
2022-12-28 19:00:00,8.32,1.789,27.21,1.24,34.0,27.89473684210526,UTP,2022,12,28,19
2022-12-28 20:00:00,5.12,1.94,27.18,1.2,29.0,28.0,UTP,2022,12,28,20
2022-12-28 21:00:00,1.91,2.408,29.43,1.47,69.0,28.105263157894736,UTP,2022,12,28,21
2022-12-28 22:00:00,1.46,2.514,28.54,1.95,83.0,28.210526315789473,UTP,2022,12,28,22
2022-12-28 23:00:00,1.44,2.165,26.84,1.83,68.0,28.315789473684212,UTP,2022,12,28,23
2022-12-29 00:00:00,1.52,1.951,24.18,1.64,52.0,28.421052631578945,UTP,2022,12,29,0
2022-12-29 01:00:00,5.1,1.769,21.87,1.61,49.0,28.526315789473685,UTP,2022,12,29,1
2022-12-29 02:00:00,1.81,1.641,22.01,1.47,27.0,28.63157894736842,UTP,2022,12,29,2
2022-12-29 03:00:00,2.11,1.518,21.39,1.49,25.0,28.736842105263158,UTP,2022,12,29,3
2022-12-29 04:00:00,1.3,1.473,21.44,1.59,21.0,28.842105263157894,UTP,2022,12,29,4
2022-12-29 05:00:00,1.23,1.465,21.35,1.7,30.0,28.94736842105263,UTP,2022,12,29,5
2022-12-29 06:00:00,1.62,1.494,21.92,1.74,27.0,29.05263157894737,UTP,2022,12,29,6
2022-12-29 07:00:00,2.44,1.609,23.96,1.83,33.0,29.157894736842103,UTP,2022,12,29,7
2022-12-29 08:00:00,5.16,2.035,29.28,1.96,43.0,29.263157894736842,UTP,2022,12,29,8
2022-12-29 09:00:00,5.94,2.767,47.53,2.35,108.0,29.36842105263158,UTP,2022,12,29,9
2022-12-29 10:00:00,18.57,1.827,31.99,1.2,70.0,29.473684210526315,UTP,2022,12,29,10
2022-12-29 11:00:00,22.04,1.608,21.89,1.09,40.0,29.57894736842105,UTP,2022,12,29,11
2022-12-29 12:00:00,28.77,1.394,10.69,1.12,23.0,29.684210526315788,UTP,2022,12,29,12
2022-12-29 13:00:00,31.79,1.358,8.07,1.13,11.0,29.789473684210527,UTP,2022,12,29,13
2022-12-29 14:00:00,31.86,1.337,7.79,1.04,8.0,29.89473684210526,UTP,2022,12,29,14
2022-12-29 15:00:00,28.7,1.352,8.89,1.03,29.0,30.0,UTP,2022,12,29,15
2022-12-29 16:00:00,24.39,1.377,10.92,1.01,26.0,30.105263157894736,UTP,2022,12,29,16
2022-12-29 17:00:00,19.41,1.42,12.36,0.89,28.0,30.210526315789473,UTP,2022,12,29,17
2022-12-29 18:00:00,13.27,1.608,19.25,0.78,29.0,30.31578947368421,UTP,2022,12,29,18
2022-12-29 19:00:00,9.84,1.682,23.13,0.98,44.0,30.421052631578945,UTP,2022,12,29,19
2022-12-29 20:00:00,5.39,1.807,23.55,0.9,42.0,30.526315789473685,UTP,2022,12,29,20
2022-12-29 21:00:00,2.38,2.241,26.28,1.13,57.0,30.631578947368418,UTP,2022,12,29,21
2022-12-29 22:00:00,1.84,2.259,26.44,1.11,77.0,30.736842105263158,UTP,2022,12,29,22
2022-12-29 23:00:00,2.51,1.945,25.36,1.13,54.0,30.842105263157894,UTP,2022,12,29,23
2022-12-30 00:00:00,10.03,1.563,19.09,0.85,26.0,30.94736842105263,UTP,2022,12,30,0
2022-12-30 01:00:00,12.57,1.443,14.23,0.97,6.0,31.05263157894737,UTP,2022,12,30,1
2022-12-30 02:00:00,14.23,1.391,12.61,0.68,23.0,31.157894736842103,UTP,2022,12,30,2
2022-12-30 03:00:00,6.31,1.413,18.85,0.78,38.0,31.263157894736842,UTP,2022,12,30,3
2022-12-30 04:00:00,5.91,1.462,19.69,0.99,26.0,31.36842105263158,UTP,2022,12,30,4
2022-12-30 05:00:00,4.23,1.435,20.4,0.98,21.0,31.473684210526315,UTP,2022,12,30,5
2022-12-30 06:00:00,1.4,1.589,22.94,1.19,24.0,31.57894736842105,UTP,2022,12,30,6
2022-12-30 07:00:00,1.49,1.864,22.69,1.76,46.0,31.684210526315788,UTP,2022,12,30,7
2022-12-30 08:00:00,2.91,2.072,24.31,1.66,36.0,31.789473684210527,UTP,2022,12,30,8
2022-12-30 09:00:00,5.09,2.27,32.83,1.86,65.0,31.89473684210526,UTP,2022,12,30,9
2022-12-30 10:00:00,13.1,2.004,30.36,1.47,84.0,32.0,UTP,2022,12,30,10
2022-12-30 11:00:00,25.27,1.501,13.64,1.09,30.0,14.0,UTP,2022,12,30,11
2022-12-30 12:00:00,30.31,1.342,6.03,1.02,13.0,9.0,UTP,2022,12,30,12
2022-12-30 13:00:00,30.0,1.354,8.39,1.16,14.0,10.0,UTP,2022,12,30,13
2022-12-30 14:00:00,25.14,1.421,8.82,1.06,25.0,19.0,UTP,2022,12,30,14
2022-12-30 15:00:00,20.16,1.413,8.33,1.16,27.0,15.0,UTP,2022,12,30,15
2022-12-30 16:00:00,16.75,1.442,9.37,0.85,29.0,16.0,UTP,2022,12,30,16
2022-12-30 17:00:00,8.52,1.514,12.33,0.85,33.0,14.0,UTP,2022,12,30,17
2022-12-30 18:00:00,1.87,1.949,18.03,1.15,34.0,18.0,UTP,2022,12,30,18
2022-12-30 19:00:00,1.84,2.112,17.16,1.2,24.0,14.0,UTP,2022,12,30,19
2022-12-30 20:00:00,4.35,1.792,15.35,0.87,27.0,20.0,UTP,2022,12,30,20
2022-12-30 21:00:00,1.35,2.271,17.6,1.42,23.0,16.0,UTP,2022,12,30,21
2022-12-30 22:00:00,1.5,2.3,15.33,1.56,36.0,30.0,UTP,2022,12,30,22
2022-12-30 23:00:00,1.6,2.138,15.62,1.71,29.0,24.0,UTP,2022,12,30,23
2022-12-31 00:00:00,2.13,1.88,16.85,1.06,28.0,23.0,UTP,2022,12,31,0
2022-12-31 01:00:00,6.24,1.526,12.55,0.87,15.0,15.0,UTP,2022,12,31,1
2022-12-31 02:00:00,8.43,1.392,9.64,0.93,1.0,10.5,UTP,2022,12,31,2
2022-12-31 03:00:00,7.42,1.324,10.43,0.87,3.5,6.0,UTP,2022,12,31,3
2022-12-31 04:00:00,5.95,1.29,8.32,0.91,6.0,5.5,UTP,2022,12,31,4
2022-12-31 05:00:00,2.59,1.341,8.92,0.87,11.0,5.0,UTP,2022,12,31,5
2022-12-31 06:00:00,1.49,1.459,8.77,1.17,7.0,8.0,UTP,2022,12,31,6
2022-12-31 07:00:00,1.48,1.909,11.18,1.89,16.0,6.0,UTP,2022,12,31,7
2022-12-31 08:00:00,2.39,2.291,18.23,2.04,1.0,9.5,UTP,2022,12,31,8
2022-12-31 09:00:00,4.45,2.11,21.78,1.69,23.0,13.0,UTP,2022,12,31,9
2022-12-31 10:00:00,11.33,1.839,20.04,1.35,22.0,9.0,UTP,2022,12,31,10
2022-12-31 11:00:00,18.96,1.38,7.13,1.0,11.0,9.0,UTP,2022,12,31,11
2022-12-31 12:00:00,22.76,1.345,5.96,1.05,8.0,6.0,UTP,2022,12,31,12
2022-12-31 13:00:00,23.25,1.295,3.5,0.92,9.5,6.0,UTP,2022,12,31,13
2022-12-31 14:00:00,20.32,1.308,3.52,1.01,11.0,6.0,UTP,2022,12,31,14
2022-12-31 15:00:00,20.86,1.294,3.67,1.04,8.0,3.0,UTP,2022,12,31,15
2022-12-31 16:00:00,19.66,1.298,3.5,0.93,7.0,4.0,UTP,2022,12,31,16
2022-12-31 17:00:00,12.19,1.409,7.08,0.93,16.0,13.0,UTP,2022,12,31,17
2022-12-31 18:00:00,5.94,1.667,12.91,1.06,21.0,11.0,UTP,2022,12,31,18
2022-12-31 19:00:00,2.02,2.333,19.09,1.36,21.0,7.0,UTP,2022,12,31,19
2022-12-31 20:00:00,1.68,2.832,18.09,1.69,43.0,24.0,UTP,2022,12,31,20
2022-12-31 21:00:00,1.63,3.18,17.01,1.89,95.0,51.0,UTP,2022,12,31,21
2022-12-31 22:00:00,1.59,2.798,15.03,1.83,71.0,54.0,UTP,2022,12,31,22
2022-12-31 23:00:00,1.72,2.481,14.19,1.69,66.0,49.0,UTP,2022,12,31,23
2022-01-01 00:00:00,6.7,,11.98878385028941,,43.37483198924731,18.960685483870968,VELODROMO,2022,1,1,0
2022-01-01 01:00:00,1.9,,11.98878385028941,,43.37483198924731,18.960685483870968,VELODROMO,2022,1,1,1
2022-01-01 02:00:00,3.0,,11.98878385028941,,43.37483198924731,18.960685483870968,VELODROMO,2022,1,1,2
2022-01-01 03:00:00,3.2,,11.98878385028941,,43.37483198924731,18.960685483870968,VELODROMO,2022,1,1,3
2022-01-01 04:00:00,1.5,,11.98878385028941,,43.37483198924731,18.960685483870968,VELODROMO,2022,1,1,4
2022-01-01 05:00:00,1.6,,11.98878385028941,,43.37483198924731,18.960685483870968,VELODROMO,2022,1,1,5
2022-01-01 06:00:00,2.8,,11.98878385028941,,43.37483198924731,18.960685483870968,VELODROMO,2022,1,1,6
2022-01-01 07:00:00,3.6,,11.98878385028941,,43.37483198924731,18.960685483870968,VELODROMO,2022,1,1,7
2022-01-01 08:00:00,8.0,,11.98878385028941,,43.37483198924731,18.960685483870968,VELODROMO,2022,1,1,8
2022-01-01 09:00:00,23.2,,11.98878385028941,,43.37483198924731,18.960685483870968,VELODROMO,2022,1,1,9
2022-01-01 10:00:00,38.0,,11.98878385028941,,43.37483198924731,18.960685483870968,VELODROMO,2022,1,1,10
2022-01-01 11:00:00,53.9,,11.98878385028941,,43.37483198924731,18.960685483870968,VELODROMO,2022,1,1,11
2022-01-01 12:00:00,68.2,,11.98878385028941,,43.37483198924731,18.960685483870968,VELODROMO,2022,1,1,12
2022-01-01 13:00:00,75.6,,11.98878385028941,,43.37483198924731,18.960685483870968,VELODROMO,2022,1,1,13
2022-01-01 14:00:00,65.2,,11.98878385028941,,43.37483198924731,18.960685483870968,VELODROMO,2022,1,1,14
2022-01-01 15:00:00,66.4,,11.98878385028941,,43.37483198924731,18.960685483870968,VELODROMO,2022,1,1,15
2022-01-01 16:00:00,56.9,,11.98878385028941,,43.37483198924731,18.960685483870968,VELODROMO,2022,1,1,16
2022-01-01 17:00:00,47.4,,11.98878385028941,,43.37483198924731,18.960685483870968,VELODROMO,2022,1,1,17
2022-01-01 18:00:00,35.2,,11.98878385028941,,43.37483198924731,18.960685483870968,VELODROMO,2022,1,1,18
2022-01-01 19:00:00,12.3,,11.98878385028941,,43.37483198924731,18.960685483870968,VELODROMO,2022,1,1,19
2022-01-01 20:00:00,1.7,,11.98878385028941,,43.37483198924731,18.960685483870968,VELODROMO,2022,1,1,20
2022-01-01 21:00:00,1.9,,11.98878385028941,,43.37483198924731,18.960685483870968,VELODROMO,2022,1,1,21
2022-01-01 22:00:00,2.1,,11.98878385028941,,43.37483198924731,18.960685483870968,VELODROMO,2022,1,1,22
2022-01-01 23:00:00,2.4,,11.98878385028941,,43.37483198924731,18.960685483870968,VELODROMO,2022,1,1,23
2022-01-02 00:00:00,0.7,,11.98878385028941,,43.37483198924731,18.960685483870968,VELODROMO,2022,1,2,0
2022-01-02 01:00:00,1.8,,11.98878385028941,,43.37483198924731,18.960685483870968,VELODROMO,2022,1,2,1
2022-01-02 02:00:00,4.9,,11.98878385028941,,43.37483198924731,18.960685483870968,VELODROMO,2022,1,2,2
2022-01-02 03:00:00,7.1,,11.98878385028941,,43.37483198924731,18.960685483870968,VELODROMO,2022,1,2,3
2022-01-02 04:00:00,3.8,,11.98878385028941,,43.37483198924731,18.960685483870968,VELODROMO,2022,1,2,4
2022-01-02 05:00:00,4.9714285714285715,,11.98878385028941,,43.37483198924731,18.960685483870968,VELODROMO,2022,1,2,5
2022-01-02 06:00:00,6.142857142857142,,11.98878385028941,,43.37483198924731,18.960685483870968,VELODROMO,2022,1,2,6
2022-01-02 07:00:00,7.314285714285713,,11.98878385028941,,43.37483198924731,18.960685483870968,VELODROMO,2022,1,2,7
2022-01-02 08:00:00,8.485714285714284,,11.98878385028941,,43.37483198924731,18.960685483870968,VELODROMO,2022,1,2,8
2022-01-02 09:00:00,9.657142857142855,,11.98878385028941,,43.37483198924731,18.960685483870968,VELODROMO,2022,1,2,9
2022-01-02 10:00:00,10.828571428571427,,11.98878385028941,,43.37483198924731,18.960685483870968,VELODROMO,2022,1,2,10
2022-01-02 11:00:00,12.0,,11.98878385028941,,43.37483198924731,18.960685483870968,VELODROMO,2022,1,2,11
2022-01-02 12:00:00,13.17142857142857,,11.98878385028941,,43.37483198924731,18.960685483870968,VELODROMO,2022,1,2,12
2022-01-02 13:00:00,14.342857142857142,,11.98878385028941,,43.37483198924731,18.960685483870968,VELODROMO,2022,1,2,13
2022-01-02 14:00:00,15.514285714285712,,11.98878385028941,,43.37483198924731,18.960685483870968,VELODROMO,2022,1,2,14
2022-01-02 15:00:00,16.685714285714283,,11.98878385028941,,43.37483198924731,18.960685483870968,VELODROMO,2022,1,2,15
2022-01-02 16:00:00,17.857142857142854,,11.98878385028941,,43.37483198924731,18.960685483870968,VELODROMO,2022,1,2,16
2022-01-02 17:00:00,19.028571428571425,,11.98878385028941,,43.37483198924731,18.960685483870968,VELODROMO,2022,1,2,17
2022-01-02 18:00:00,20.2,,11.98878385028941,,43.37483198924731,18.960685483870968,VELODROMO,2022,1,2,18
2022-01-02 19:00:00,17.4,,11.98878385028941,,43.37483198924731,18.960685483870968,VELODROMO,2022,1,2,19
2022-01-02 20:00:00,19.5,,11.98878385028941,,43.37483198924731,18.960685483870968,VELODROMO,2022,1,2,20
2022-01-02 21:00:00,22.4,,11.98878385028941,,43.37483198924731,18.960685483870968,VELODROMO,2022,1,2,21
2022-01-02 22:00:00,23.9,,11.98878385028941,,43.37483198924731,18.960685483870968,VELODROMO,2022,1,2,22
2022-01-02 23:00:00,23.2,,11.98878385028941,,43.37483198924731,18.960685483870968,VELODROMO,2022,1,2,23
2022-01-03 00:00:00,23.2,,11.98878385028941,,43.37483198924731,18.960685483870968,VELODROMO,2022,1,3,0
2022-01-03 01:00:00,21.4,,11.98878385028941,,43.37483198924731,18.960685483870968,VELODROMO,2022,1,3,1
2022-01-03 02:00:00,18.5,,11.98878385028941,,43.37483198924731,18.960685483870968,VELODROMO,2022,1,3,2
2022-01-03 03:00:00,15.0,,11.98878385028941,,43.37483198924731,18.960685483870968,VELODROMO,2022,1,3,3
2022-01-03 04:00:00,13.2,,11.98878385028941,,43.37483198924731,18.960685483870968,VELODROMO,2022,1,3,4
2022-01-03 05:00:00,6.7,,11.98878385028941,,43.37483198924731,18.960685483870968,VELODROMO,2022,1,3,5
2022-01-03 06:00:00,1.0,,11.98878385028941,,43.37483198924731,18.960685483870968,VELODROMO,2022,1,3,6
2022-01-03 07:00:00,1.2,,11.98878385028941,,43.37483198924731,18.960685483870968,VELODROMO,2022,1,3,7
2022-01-03 08:00:00,5.4,,11.98878385028941,,43.37483198924731,18.960685483870968,VELODROMO,2022,1,3,8
2022-01-03 09:00:00,15.9,,11.98878385028941,,43.37483198924731,18.960685483870968,VELODROMO,2022,1,3,9
2022-01-03 10:00:00,22.3,,11.98878385028941,,43.37483198924731,18.960685483870968,VELODROMO,2022,1,3,10
2022-01-03 11:00:00,29.4,,11.98878385028941,,43.37483198924731,18.960685483870968,VELODROMO,2022,1,3,11
2022-01-03 12:00:00,42.4,,11.98878385028941,,43.37483198924731,18.960685483870968,VELODROMO,2022,1,3,12
2022-01-03 13:00:00,51.9,,11.98878385028941,,43.37483198924731,18.960685483870968,VELODROMO,2022,1,3,13
2022-01-03 14:00:00,51.7,,11.98878385028941,,43.37483198924731,18.960685483870968,VELODROMO,2022,1,3,14
2022-01-03 15:00:00,41.0,,11.98878385028941,,43.37483198924731,18.960685483870968,VELODROMO,2022,1,3,15
2022-01-03 16:00:00,37.0,,11.98878385028941,,43.37483198924731,18.960685483870968,VELODROMO,2022,1,3,16
2022-01-03 17:00:00,23.3,,11.98878385028941,,43.37483198924731,18.960685483870968,VELODROMO,2022,1,3,17
2022-01-03 18:00:00,8.9,,11.98878385028941,,43.37483198924731,18.960685483870968,VELODROMO,2022,1,3,18
2022-01-03 19:00:00,5.8,,11.98878385028941,,43.37483198924731,18.960685483870968,VELODROMO,2022,1,3,19
2022-01-03 20:00:00,5.3,,11.98878385028941,,43.37483198924731,18.960685483870968,VELODROMO,2022,1,3,20
2022-01-03 21:00:00,4.0,,11.98878385028941,,43.37483198924731,18.960685483870968,VELODROMO,2022,1,3,21
2022-01-03 22:00:00,0.6,,11.98878385028941,,43.37483198924731,18.960685483870968,VELODROMO,2022,1,3,22
2022-01-03 23:00:00,0.5,,11.98878385028941,,43.37483198924731,18.960685483870968,VELODROMO,2022,1,3,23
2022-01-04 00:00:00,3.5,,11.98878385028941,,43.37483198924731,18.960685483870968,VELODROMO,2022,1,4,0
2022-01-04 01:00:00,3.7,,11.98878385028941,,43.37483198924731,18.960685483870968,VELODROMO,2022,1,4,1
2022-01-04 02:00:00,2.0,,11.98878385028941,,43.37483198924731,18.960685483870968,VELODROMO,2022,1,4,2
2022-01-04 03:00:00,0.3,,11.98878385028941,,43.37483198924731,18.960685483870968,VELODROMO,2022,1,4,3
2022-01-04 04:00:00,0.4,,11.98878385028941,,43.37483198924731,18.960685483870968,VELODROMO,2022,1,4,4
2022-01-04 05:00:00,0.5,,11.98878385028941,,43.37483198924731,18.960685483870968,VELODROMO,2022,1,4,5
2022-01-04 06:00:00,0.5,,11.98878385028941,,43.37483198924731,18.960685483870968,VELODROMO,2022,1,4,6
2022-01-04 07:00:00,1.3,,11.98878385028941,,43.37483198924731,18.960685483870968,VELODROMO,2022,1,4,7
2022-01-04 08:00:00,7.7,,11.98878385028941,,43.37483198924731,18.960685483870968,VELODROMO,2022,1,4,8
2022-01-04 09:00:00,17.4,,11.98878385028941,,43.37483198924731,18.960685483870968,VELODROMO,2022,1,4,9
2022-01-04 10:00:00,32.8,,11.98878385028941,,43.37483198924731,18.960685483870968,VELODROMO,2022,1,4,10
2022-01-04 11:00:00,40.5,,11.98878385028941,,43.37483198924731,18.960685483870968,VELODROMO,2022,1,4,11
2022-01-04 12:00:00,49.5,,11.98878385028941,,43.37483198924731,18.960685483870968,VELODROMO,2022,1,4,12
2022-01-04 13:00:00,60.8,,11.98878385028941,,43.37483198924731,18.960685483870968,VELODROMO,2022,1,4,13
2022-01-04 14:00:00,71.1,,11.98878385028941,,43.37483198924731,18.960685483870968,VELODROMO,2022,1,4,14
2022-01-04 15:00:00,72.7,,11.98878385028941,,43.37483198924731,18.960685483870968,VELODROMO,2022,1,4,15
2022-01-04 16:00:00,69.0,,11.98878385028941,,43.37483198924731,18.960685483870968,VELODROMO,2022,1,4,16
2022-01-04 17:00:00,63.6,,11.98878385028941,,43.37483198924731,18.960685483870968,VELODROMO,2022,1,4,17
2022-01-04 18:00:00,46.8,,11.98878385028941,,43.37483198924731,18.960685483870968,VELODROMO,2022,1,4,18
2022-01-04 19:00:00,8.9,,11.98878385028941,,43.37483198924731,18.960685483870968,VELODROMO,2022,1,4,19
2022-01-04 20:00:00,2.2,,11.98878385028941,,43.37483198924731,18.960685483870968,VELODROMO,2022,1,4,20
2022-01-04 21:00:00,1.1,,11.98878385028941,,43.37483198924731,18.960685483870968,VELODROMO,2022,1,4,21
2022-01-04 22:00:00,2.2,,11.98878385028941,,43.37483198924731,18.960685483870968,VELODROMO,2022,1,4,22
2022-01-04 23:00:00,3.2,,11.98878385028941,,43.37483198924731,18.960685483870968,VELODROMO,2022,1,4,23
2022-01-05 00:00:00,4.3,,11.98878385028941,,43.37483198924731,18.960685483870968,VELODROMO,2022,1,5,0
2022-01-05 01:00:00,1.2,,11.98878385028941,,43.37483198924731,18.960685483870968,VELODROMO,2022,1,5,1
2022-01-05 02:00:00,0.8,,11.98878385028941,,43.37483198924731,18.960685483870968,VELODROMO,2022,1,5,2
2022-01-05 03:00:00,4.2,,11.98878385028941,,43.37483198924731,18.960685483870968,VELODROMO,2022,1,5,3
2022-01-05 04:00:00,3.9,,11.98878385028941,,43.37483198924731,18.960685483870968,VELODROMO,2022,1,5,4
2022-01-05 05:00:00,3.0,,11.98878385028941,,43.37483198924731,18.960685483870968,VELODROMO,2022,1,5,5
2022-01-05 06:00:00,0.7,,11.98878385028941,,43.37483198924731,18.960685483870968,VELODROMO,2022,1,5,6
2022-01-05 07:00:00,1.2,,11.98878385028941,,43.37483198924731,18.960685483870968,VELODROMO,2022,1,5,7
