DateTime,O3,CO,NO2,SO2,PM10,PM2.5,Estacion
04/06/2022 18:00,70.1,0.225,7.2,1.14,30,12,NINFAS
04/06/2022 19:00,61.1,0.291,12,0.98,28,9,NINFAS
04/06/2022 20:00,36.2,0.355,15.3,0.93,35,17,NINFAS
04/06/2022 21:00,17.2,0.803,29.6,0.94,22,10,NINFAS
04/06/2022 22:00,22,0.402,17,0.81,21,12,NINFAS
04/06/2022 23:00,8.3,0.623,25.5,0.93,27,16,NINFAS
05/06/2022 00:00,18.3,0.349,15.7,0.86,38,20,NINFAS
05/06/2022 01:00,16.2,0.337,16.7,0.9,23,11,NINFAS
05/06/2022 02:00,20.2,0.24,11.5,0.82,23,7,NINFAS
05/06/2022 03:00,12,0.307,17.9,1.02,23,9,NINFAS
05/06/2022 04:00,8.8,0.302,19.2,0.94,26,11,NINFAS
05/06/2022 05:00,4.5,0.339,23.1,0.98,23,15,NINFAS
05/06/2022 06:00,1.7,0.508,23.1,0.96,28,14,NINFAS
05/06/2022 07:00,2.4,0.878,23.6,1.58,41,16,NINFAS
05/06/2022 08:00,8.7,0.798,27.1,1.51,56,17,NINFAS
05/06/2022 09:00,23.3,0.666,28.2,1.44,56,24,NINFAS
05/06/2022 10:00,43,0.432,20,1.13,61,26,NINFAS
05/06/2022 11:00,61.3,0.308,13.5,1.13,45,17,NINFAS
05/06/2022 12:00,74.6,0.24,9.8,1.26,35,18,NINFAS
05/06/2022 13:00,80.1,0.183,7.4,1.17,32,15,NINFAS
05/06/2022 14:00,79.9,0.176,6.5,1.15,22,14,NINFAS
05/06/2022 15:00,67.9,0.135,6,1.11,26,10,NINFAS
05/06/2022 16:00,65.3,0.058,4.6,0.95,29,13,NINFAS
05/06/2022 17:00,67,0.08,4.9,1.12,22,11,NINFAS
05/06/2022 18:00,65.8,0.138,7.2,1.54,29,13,NINFAS
05/06/2022 19:00,53.7,0.173,8.3,1.39,37,19,NINFAS
05/06/2022 20:00,33.9,0.282,16,1.06,27,16,NINFAS
05/06/2022 21:00,31.3,0.394,17.3,1.07,27,9,NINFAS
05/06/2022 22:00,32.5,0.39,14.7,0.98,34,14,NINFAS
05/06/2022 23:00,31.1,0.385,13.8,0.99,44,19,NINFAS
06/06/2022 00:00,27.3,0.342,13.7,1.01,37,16,NINFAS
06/06/2022 01:00,36.3,0.239,6.7,0.92,38,20,NINFAS
06/06/2022 02:00,40.6,0.201,5.2,0.92,27,16,NINFAS
06/06/2022 03:00,36,0.197,6.5,0.85,22,9,NINFAS
06/06/2022 04:00,33.6,0.219,7.5,0.86,17,10,NINFAS
06/06/2022 05:00,38.9,0.229,6.7,0.78,18,8,NINFAS
06/06/2022 06:00,34.6,0.296,9.5,0.81,17,4,NINFAS
06/06/2022 07:00,23,0.496,20,0.87,15,7,NINFAS
06/06/2022 08:00,20.2,0.756,26.1,1.08,27,11,NINFAS
06/06/2022 09:00,18.8,0.924,31,1.25,36,10,NINFAS
06/06/2022 10:00,30.9,0.783,27,1.37,56,21,NINFAS
06/06/2022 11:00,46.7,0.788,25.2,1.34,50,23,NINFAS
06/06/2022 12:00,69.3,0.652,17.8,1.27,50,20,NINFAS
06/06/2022 13:00,79.1,0.541,13.9,1.44,46,21,NINFAS
06/06/2022 14:00,,,9.7,1.13,,,NINFAS
06/06/2022 15:00,61.8,0.398,6.4,1.21,28,11,NINFAS
06/06/2022 16:00,63.6,0.388,6.8,1.05,27,9,NINFAS
06/06/2022 17:00,65,0.398,7.1,1.2,24,9,NINFAS
06/06/2022 18:00,64.8,0.431,8.8,1.19,28,9,NINFAS
06/06/2022 19:00,66.1,0.44,9.1,1.19,22,10,NINFAS
06/06/2022 20:00,63.4,0.46,10,1.41,21,10,NINFAS
06/06/2022 21:00,59.5,0.473,8.9,1.28,21,12,NINFAS
06/06/2022 22:00,53,0.482,10.4,1.23,27,14,NINFAS
06/06/2022 23:00,38.5,0.591,17.9,1.36,28,13,NINFAS
07/06/2022 00:00,48.1,0.467,8.5,1.15,38,19,NINFAS
07/06/2022 01:00,44.3,0.467,6.5,1.02,33,18,NINFAS
07/06/2022 02:00,41,0.434,5.5,1.02,33,16,NINFAS
07/06/2022 03:00,44.1,0.379,3.4,1.02,33,20,NINFAS
07/06/2022 04:00,42,0.373,2.5,0.95,13,8,NINFAS
07/06/2022 05:00,39.5,0.395,3.4,0.88,15,10,NINFAS
07/06/2022 06:00,32.1,0.475,7.9,0.85,17,11,NINFAS
07/06/2022 07:00,26.1,0.637,13.9,0.89,21,12,NINFAS
07/06/2022 08:00,10.1,1.053,28.2,1.41,31,9,NINFAS
07/06/2022 09:00,18.4,0.957,27.4,1.68,72,27,NINFAS
07/06/2022 10:00,42.8,0.704,15.3,1.26,67,22,NINFAS
07/06/2022 11:00,56.6,0.682,13.5,1.23,41,19,NINFAS
07/06/2022 12:00,68.3,0.572,7.9,1.35,46,24,NINFAS
07/06/2022 13:00,62.2,0.515,6.3,1.34,43,15,NINFAS
07/06/2022 14:00,53.1,0.512,5.8,1.18,35,19,NINFAS
07/06/2022 15:00,58.9,0.481,5.6,1.15,31,13,NINFAS
07/06/2022 16:00,60.6,0.515,6,1.09,26,13,NINFAS
07/06/2022 17:00,61.1,0.483,6.2,1.02,28,12,NINFAS
07/06/2022 18:00,60.1,0.533,7.2,1.01,32,12,NINFAS
07/06/2022 19:00,54,0.611,10.7,0.99,29,12,NINFAS
07/06/2022 20:00,36.2,0.806,22.9,1.02,31,13,NINFAS
07/06/2022 21:00,37.6,0.708,18.2,0.91,32,11,NINFAS
07/06/2022 22:00,34.4,0.736,19.3,0.96,29,15,NINFAS
07/06/2022 23:00,41.6,0.62,11.9,1.02,28,15,NINFAS
08/06/2022 00:00,33,0.667,15.8,0.95,28,13,NINFAS
08/06/2022 01:00,35,0.614,11.9,1.11,47,28,NINFAS
08/06/2022 02:00,29.9,0.579,13.2,1.05,50,29,NINFAS
08/06/2022 03:00,34.3,0.557,10.8,1.08,46,27,NINFAS
08/06/2022 04:00,30.9,0.548,11.4,1.26,43,29,NINFAS
08/06/2022 05:00,16.3,0.647,20.2,1.1,42,28,NINFAS
08/06/2022 06:00,9.2,0.735,25,1.06,46,30,NINFAS
08/06/2022 07:00,3.3,1.086,29.8,1.39,46,29,NINFAS
08/06/2022 08:00,8.8,1.215,29.2,1.65,57,25,NINFAS
08/06/2022 09:00,20.5,1.002,26.9,1.58,61,26,NINFAS
08/06/2022 10:00,29.4,1.04,29.6,1.27,58,29,NINFAS
08/06/2022 11:00,51.4,0.9,22.9,1.24,63,34,NINFAS
08/06/2022 12:00,71.8,0.783,16.8,1.13,60,37,NINFAS
08/06/2022 13:00,86.2,0.781,15.4,1.07,59,27,NINFAS
08/06/2022 14:00,84.2,0.767,15.5,1.1,52,23,NINFAS
08/06/2022 15:00,61,0.652,11.2,1.06,49,23,NINFAS
08/06/2022 16:00,58.3,0.58,8.6,0.99,37,15,NINFAS
08/06/2022 17:00,51.4,0.577,8.5,0.88,34,12,NINFAS
08/06/2022 18:00,35,0.684,16.2,0.95,33,13,NINFAS
08/06/2022 19:00,27.9,0.757,18.1,1.02,38,10,NINFAS
08/06/2022 20:00,24.6,0.734,20.7,0.97,59,12,NINFAS
08/06/2022 21:00,20.4,0.693,18.7,0.99,37,17,NINFAS
08/06/2022 22:00,21.5,0.694,18.3,1.01,30,14,NINFAS
08/06/2022 23:00,28,0.567,12,0.99,30,13,NINFAS
09/06/2022 00:00,24.9,0.542,11.5,0.94,21,14,NINFAS
09/06/2022 01:00,17.7,0.536,13.7,0.92,14,9,NINFAS
09/06/2022 02:00,19.1,0.491,11.7,0.97,20,11,NINFAS
09/06/2022 03:00,20.6,0.446,7.7,0.83,19,12,NINFAS
09/06/2022 04:00,18.8,0.391,5.8,0.84,17,9,NINFAS
09/06/2022 05:00,14.4,0.416,7.8,0.87,15,6,NINFAS
09/06/2022 06:00,3.9,0.63,17.5,1.07,18,6,NINFAS
09/06/2022 07:00,2.8,1.007,23.4,1.38,16,7,NINFAS
09/06/2022 08:00,6.6,1.049,22.8,1.74,16,7,NINFAS
09/06/2022 09:00,11,0.868,20.2,1.39,40,15,NINFAS
09/06/2022 10:00,15.2,0.699,14.9,1.29,40,14,NINFAS
09/06/2022 11:00,20.9,0.6,10.7,1.36,26,11,NINFAS
09/06/2022 12:00,30.6,0.534,7.6,1.1,24,8,NINFAS
09/06/2022 13:00,32.5,0.502,7.7,0.9,16,4,NINFAS
09/06/2022 14:00,31.2,0.52,8.3,1.05,18,6,NINFAS
09/06/2022 15:00,34.6,0.501,7.2,0.88,7,5,NINFAS
09/06/2022 16:00,37.1,0.518,8.6,0.96,9,2,NINFAS
09/06/2022 17:00,31.8,0.565,10.2,1.03,16,6,NINFAS
09/06/2022 18:00,28.7,0.564,10.6,1.05,18,5,NINFAS
09/06/2022 19:00,25.8,0.582,11.1,0.93,22,2,NINFAS
09/06/2022 20:00,26,0.514,9.6,0.82,16,3,NINFAS
09/06/2022 21:00,25.4,0.484,8.2,0.78,21,9,NINFAS
09/06/2022 22:00,16.3,0.55,13.4,0.94,17,6,NINFAS
09/06/2022 23:00,9.5,0.641,19,1.05,50,10,NINFAS
10/06/2022 00:00,11.4,0.612,16.4,0.98,45,14,NINFAS
10/06/2022 01:00,10.5,0.555,15.4,0.96,42,15,NINFAS
10/06/2022 02:00,10.1,0.5,13.9,0.89,36,10,NINFAS
10/06/2022 03:00,3.8,0.52,20,1.06,27,13,NINFAS
10/06/2022 04:00,5.4,0.488,17.2,1.15,36,20,NINFAS
10/06/2022 05:00,1.5,0.582,18.7,1.11,28,15,NINFAS
10/06/2022 06:00,1,0.756,18.6,1.36,36,16,NINFAS
10/06/2022 07:00,2.1,0.933,21,1.64,43,12,NINFAS
10/06/2022 08:00,4.6,1.272,24.7,2.58,44,14,NINFAS
10/06/2022 09:00,8.8,1.063,24.9,2.01,76,17,NINFAS
10/06/2022 10:00,22.9,0.773,16.3,1.56,68,17,NINFAS
10/06/2022 11:00,35,0.656,13.9,1.25,35,9,NINFAS
10/06/2022 12:00,46.6,0.59,11.1,1.3,41,10,NINFAS
10/06/2022 13:00,39.1,0.472,7,1.21,37,9,NINFAS
10/06/2022 14:00,34.5,0.419,5.6,0.86,33,5,NINFAS
10/06/2022 15:00,38.3,0.394,4.2,0.99,23,8,NINFAS
10/06/2022 16:00,40.2,0.39,4.4,0.88,13,3,NINFAS
10/06/2022 17:00,41.2,0.437,5.4,0.94,16,4,NINFAS
10/06/2022 18:00,34.8,0.508,9.3,0.91,23,9,NINFAS
10/06/2022 19:00,30.7,0.499,10.4,0.89,30,5,NINFAS
10/06/2022 20:00,28.8,0.468,9.6,0.92,22,6,NINFAS
10/06/2022 21:00,28,0.404,7,0.85,17,8,NINFAS
10/06/2022 22:00,24.4,0.413,8.1,0.91,19,6,NINFAS
10/06/2022 23:00,24.5,0.376,5.9,0.83,16,6,NINFAS
11/06/2022 00:00,24.8,0.345,4.4,0.87,18,8,NINFAS
11/06/2022 01:00,23,0.352,4.9,0.97,14,6,NINFAS
11/06/2022 02:00,18.1,0.354,7.3,1.11,18,7,NINFAS
11/06/2022 03:00,13.1,0.393,12.5,0.98,18,8,NINFAS
11/06/2022 04:00,4.7,0.513,18.8,1.1,27,7,NINFAS
11/06/2022 05:00,2.9,0.589,19.7,1.57,40,16,NINFAS
11/06/2022 06:00,1.4,0.684,17.4,1.49,38,13,NINFAS
11/06/2022 07:00,2,0.872,17.3,1.84,38,15,NINFAS
11/06/2022 08:00,4.6,1.129,23.1,2,54,17,NINFAS
11/06/2022 09:00,14.8,0.977,24.3,1.95,67,24,NINFAS
11/06/2022 10:00,31.7,0.541,12.2,1.44,62,18,NINFAS
11/06/2022 11:00,38.1,0.492,10.6,1.26,32,11,NINFAS
11/06/2022 12:00,49,0.449,8.7,1.08,28,8,NINFAS
11/06/2022 13:00,57.9,0.482,9.7,1.05,21,13,NINFAS
11/06/2022 14:00,60.7,0.436,6.7,1.07,27,12,NINFAS
11/06/2022 15:00,60.1,0.395,5,0.93,21,11,NINFAS
11/06/2022 16:00,53.9,0.379,5.1,0.87,26,8,NINFAS
11/06/2022 17:00,46.4,0.418,5.7,0.91,26,8,NINFAS
11/06/2022 18:00,34.3,0.532,12.3,1,19,6,NINFAS
11/06/2022 19:00,18.6,0.623,21.3,1.03,42,8,NINFAS
11/06/2022 20:00,13.9,0.724,23.6,0.97,31,13,NINFAS
11/06/2022 21:00,10.5,0.899,28.3,0.94,25,12,NINFAS
11/06/2022 22:00,11.8,0.738,23,1,35,22,NINFAS
11/06/2022 23:00,15.1,0.564,16,1,33,16,NINFAS
12/06/2022 00:00,17.3,0.454,11.2,0.99,38,13,NINFAS
12/06/2022 01:00,16.4,0.467,11.7,1.07,36,12,NINFAS
12/06/2022 02:00,14.6,0.431,12.9,1,28,13,NINFAS
12/06/2022 03:00,14.4,0.409,12.7,0.92,26,18,NINFAS
12/06/2022 04:00,17.7,0.359,10,0.98,27,12,NINFAS
12/06/2022 05:00,11.3,0.387,13.7,0.99,26,15,NINFAS
12/06/2022 06:00,5.6,0.484,17.7,0.99,28,14,NINFAS
12/06/2022 07:00,4.2,0.63,19.6,1.23,28,18,NINFAS
12/06/2022 08:00,11.9,0.581,15.2,1.13,32,13,NINFAS
12/06/2022 09:00,20.4,0.483,11.4,1,32,18,NINFAS
12/06/2022 10:00,30.9,0.367,7.6,0.93,30,14,NINFAS
12/06/2022 11:00,37.7,0.368,7.2,0.9,26,8,NINFAS
12/06/2022 12:00,45.2,0.368,6.8,0.88,30,12,NINFAS
12/06/2022 13:00,55.5,0.407,6.3,0.92,27,14,NINFAS
12/06/2022 14:00,63.4,0.414,8.9,0.94,23,10,NINFAS
12/06/2022 15:00,70.4,0.38,5.9,0.93,27,11,NINFAS
12/06/2022 16:00,61.9,0.354,6.3,1.01,26,9,NINFAS
12/06/2022 17:00,55.3,0.34,7.4,0.97,31,9,NINFAS
12/06/2022 18:00,43.6,0.345,6.3,0.94,24,10,NINFAS
12/06/2022 19:00,28.7,0.389,8.5,0.94,41,12,NINFAS
12/06/2022 20:00,31.4,0.397,8.7,0.9,39,14,NINFAS
12/06/2022 21:00,40.7,0.382,7.3,0.89,25,9,NINFAS
12/06/2022 22:00,40.7,0.402,8.4,0.83,18,6,NINFAS
12/06/2022 23:00,30.3,0.551,16.2,0.88,16,7,NINFAS
13/06/2022 00:00,29.6,0.45,14.3,0.91,24,10,NINFAS
13/06/2022 01:00,25,0.441,13.3,0.89,15,10,NINFAS
13/06/2022 02:00,22.2,0.389,12.6,0.85,24,11,NINFAS
13/06/2022 03:00,23.9,0.311,10.5,0.86,30,12,NINFAS
13/06/2022 04:00,22.8,0.312,9.8,0.88,29,15,NINFAS
13/06/2022 05:00,11.5,0.398,20,1.04,31,19,NINFAS
13/06/2022 06:00,1.7,0.661,26,1.36,30,13,NINFAS
13/06/2022 07:00,1.6,1.156,25.3,2.04,37,17,NINFAS
13/06/2022 08:00,3.4,1.547,31.6,2.26,68,27,NINFAS
13/06/2022 09:00,12.4,0.969,29.1,1.55,77,25,NINFAS
13/06/2022 10:00,22.8,0.723,22.8,1.43,64,23,NINFAS
13/06/2022 11:00,36.3,0.473,14,1.2,55,23,NINFAS
13/06/2022 12:00,43.4,0.479,12.7,1.19,32,6,NINFAS
13/06/2022 13:00,57.9,0.386,7.7,1.09,28,10,NINFAS
13/06/2022 14:00,54,0.322,6.3,1.02,30,10,NINFAS
13/06/2022 15:00,40.6,0.282,5.2,0.85,29,8,NINFAS
13/06/2022 16:00,34.8,0.323,6.8,0.95,28,12,NINFAS
13/06/2022 17:00,27,0.443,10.2,0.96,31,10,NINFAS
13/06/2022 18:00,23.3,0.53,12.4,0.94,29,6,NINFAS
13/06/2022 19:00,25.9,0.435,10.2,0.86,20,5,NINFAS
13/06/2022 20:00,27,0.362,8.5,0.86,33,4,NINFAS
13/06/2022 21:00,29.5,0.33,7.5,0.86,36,10,NINFAS
13/06/2022 22:00,25.7,0.326,9.5,1.12,37,8,NINFAS
13/06/2022 23:00,27.9,0.276,7.8,0.86,59,13,NINFAS
14/06/2022 00:00,29,0.228,4.3,1.1,36,9,NINFAS
14/06/2022 01:00,29.8,0.197,2.5,0.78,24,10,NINFAS
14/06/2022 02:00,27.8,0.2,3.1,0.79,21,9,NINFAS
14/06/2022 03:00,28.7,0.181,2.1,0.85,20,8,NINFAS
14/06/2022 04:00,28,0.177,2.2,0.8,15,8,NINFAS
14/06/2022 05:00,25.1,0.205,4.1,0.8,13,7,NINFAS
14/06/2022 06:00,14.6,0.302,12.4,0.87,13,10,NINFAS
14/06/2022 07:00,8.6,0.545,20,1.29,19,12,NINFAS
14/06/2022 08:00,6.1,0.895,26.5,1.58,32,7,NINFAS
14/06/2022 09:00,10,0.731,21,1.58,47,18,NINFAS
14/06/2022 10:00,20.7,0.496,14.9,1.48,49,16,NINFAS
14/06/2022 11:00,32.3,0.411,12.2,1.36,,8,NINFAS
14/06/2022 12:00,47.3,0.453,12.8,1.35,,7,NINFAS
14/06/2022 13:00,62.8,0.48,12,1.31,,12,NINFAS
14/06/2022 14:00,57.6,0.369,8.5,1.21,,11,NINFAS
14/06/2022 15:00,43.6,0.317,7.1,1.07,,8,NINFAS
14/06/2022 16:00,37.2,0.24,4.9,0.94,,6,NINFAS
14/06/2022 17:00,19.3,0.544,17.5,1.06,,4,NINFAS
14/06/2022 18:00,6.9,0.835,26.4,1.48,,6,NINFAS
14/06/2022 19:00,9.7,0.653,23.7,1.1,,7,NINFAS
14/06/2022 20:00,6.2,0.584,21.5,1.02,,10,NINFAS
14/06/2022 21:00,8.2,0.481,17.3,0.91,,13,NINFAS
14/06/2022 22:00,9.7,0.466,13.9,0.94,,11,NINFAS
14/06/2022 23:00,10,0.453,12,0.84,,13,NINFAS
15/06/2022 00:00,8.4,0.309,12.3,0.89,,9,NINFAS
15/06/2022 01:00,7.5,0.236,12.1,0.92,,8,NINFAS
15/06/2022 02:00,5,0.27,11.7,0.93,,6,NINFAS
15/06/2022 03:00,2.6,0.309,14.2,0.96,,6,NINFAS
15/06/2022 04:00,5.5,0.242,11.4,0.95,,8,NINFAS
15/06/2022 05:00,1.8,0.268,14.9,0.95,,8,NINFAS
15/06/2022 06:00,1.5,0.584,14.8,1.2,,6,NINFAS
15/06/2022 07:00,2.1,0.959,15.5,1.73,,8,NINFAS
15/06/2022 08:00,3.5,0.894,15.8,1.72,,9,NINFAS
15/06/2022 09:00,5.7,1.073,18.5,1.84,,12,NINFAS
15/06/2022 10:00,15.6,0.559,13.9,1.27,,14,NINFAS
15/06/2022 11:00,22.5,0.473,12.5,1.18,,7,NINFAS
15/06/2022 12:00,26.2,0.314,7.4,1.17,,5,NINFAS
15/06/2022 13:00,30,0.319,6.9,1.01,,3,NINFAS
15/06/2022 14:00,21.2,0.56,12.3,1.12,,,NINFAS
15/06/2022 15:00,40,0.535,15.1,1.11,,1,NINFAS
15/06/2022 16:00,16.3,0.561,16,1.16,,9,NINFAS
15/06/2022 17:00,10.4,0.483,14.4,1.1,,6,NINFAS
15/06/2022 18:00,9.1,0.558,15,1.09,,5,NINFAS
15/06/2022 19:00,9.4,0.428,11.5,0.96,,6,NINFAS
15/06/2022 20:00,11.6,0.392,10.6,0.99,,7,NINFAS
15/06/2022 21:00,13.1,0.325,8.3,0.93,,8,NINFAS
15/06/2022 22:00,13.9,0.275,7.9,1.06,,4,NINFAS
15/06/2022 23:00,11.1,0.312,10,1.07,,4,NINFAS
16/06/2022 00:00,8,0.369,11.7,1.04,,11,NINFAS
16/06/2022 01:00,14.5,0.212,5.3,0.84,,10,NINFAS
16/06/2022 02:00,14,0.194,5.8,0.84,,7,NINFAS
16/06/2022 03:00,12.9,0.214,6.6,0.82,,16,NINFAS
16/06/2022 04:00,12.1,0.253,8.3,0.91,,11,NINFAS
16/06/2022 05:00,3.1,0.348,16.3,1.04,,17,NINFAS
16/06/2022 06:00,1.9,0.434,16.6,1.13,,21,NINFAS
16/06/2022 07:00,2.6,0.667,17.5,1.4,,15,NINFAS
16/06/2022 08:00,4.2,0.938,21.4,1.81,,21,NINFAS
16/06/2022 09:00,8.6,1.063,24.9,1.89,,16,NINFAS
16/06/2022 10:00,19.5,0.622,17.4,1.5,,21,NINFAS
16/06/2022 11:00,33.3,0.473,13,1.25,,17,NINFAS
16/06/2022 12:00,39.4,0.324,6.1,0.94,,14,NINFAS
16/06/2022 13:00,35.7,0.28,4.9,0.88,,14,NINFAS
16/06/2022 14:00,37,0.279,4.8,0.82,,11,NINFAS
16/06/2022 15:00,41.9,0.27,4.8,0.75,76,12,NINFAS
16/06/2022 16:00,44.6,0.259,5,0.73,85,16,NINFAS
16/06/2022 17:00,40.6,0.346,7.9,0.78,100,17,NINFAS
16/06/2022 18:00,34.2,0.395,10.4,1,72,13,NINFAS
16/06/2022 19:00,30.6,0.428,12,0.88,51,10,NINFAS
16/06/2022 20:00,30.8,0.375,11.1,0.86,40,9,NINFAS
16/06/2022 21:00,30.3,0.328,9.3,0.78,36,11,NINFAS
16/06/2022 22:00,31.6,0.319,6.5,0.81,27,11,NINFAS
16/06/2022 23:00,28.4,0.299,7.3,0.85,30,10,NINFAS
17/06/2022 00:00,17,0.358,13.2,0.95,35,10,NINFAS
17/06/2022 01:00,17.4,0.391,13.4,0.92,37,18,NINFAS
17/06/2022 02:00,20.1,0.293,10.8,0.86,38,17,NINFAS
17/06/2022 03:00,16.8,0.285,13.2,0.99,31,13,NINFAS
17/06/2022 04:00,11,0.303,13.3,1.08,27,10,NINFAS
17/06/2022 05:00,5.3,0.358,16.6,1.14,33,16,NINFAS
17/06/2022 06:00,4.3,0.487,18.3,1.11,38,15,NINFAS
17/06/2022 07:00,3.9,0.683,19.6,1.46,42,16,NINFAS
17/06/2022 08:00,12.2,0.568,16,1.34,50,17,NINFAS
17/06/2022 09:00,17.6,0.629,16.1,1.52,38,15,NINFAS
17/06/2022 10:00,25.6,0.653,18.4,1.41,40,18,NINFAS
17/06/2022 11:00,35,0.639,19.9,1.51,42,14,NINFAS
17/06/2022 12:00,47.6,0.478,14.1,1.4,43,10,NINFAS
17/06/2022 13:00,49.3,0.33,5.6,1.14,32,12,NINFAS
17/06/2022 14:00,51.8,0.329,5,0.82,30,6,NINFAS
17/06/2022 15:00,50.1,0.321,6,0.89,26,3,NINFAS
17/06/2022 16:00,43.8,0.335,5.7,0.94,26,5,NINFAS
17/06/2022 17:00,40.8,0.413,8.1,0.95,17,4,NINFAS
17/06/2022 18:00,33.1,0.498,12.3,0.96,20,5,NINFAS
17/06/2022 19:00,22.6,0.552,15.9,1.03,45,7,NINFAS
17/06/2022 20:00,20.4,0.466,14.2,1.02,50,14,NINFAS
17/06/2022 21:00,20.5,0.435,13.1,1.07,22,10,NINFAS
17/06/2022 22:00,25.1,0.41,10.3,0.95,22,8,NINFAS
17/06/2022 23:00,18.3,0.36,10.8,0.97,30,10,NINFAS
18/06/2022 00:00,23.2,0.296,7.9,0.94,20,9,NINFAS
18/06/2022 01:00,19.7,0.317,10.2,0.91,13,6,NINFAS
18/06/2022 02:00,20.9,0.276,7.8,0.93,16,6,NINFAS
18/06/2022 03:00,17,0.293,10.8,1.04,10,6,NINFAS
18/06/2022 04:00,17.4,0.283,8.2,0.97,14,9,NINFAS
18/06/2022 05:00,13.9,0.291,8.5,0.91,15,10,NINFAS
18/06/2022 06:00,7.8,0.382,14.1,0.98,17,7,NINFAS
18/06/2022 07:00,3.7,0.637,19.2,1.49,26,10,NINFAS
18/06/2022 08:00,9.2,0.593,16.9,1.47,32,10,NINFAS
18/06/2022 09:00,17.4,0.589,15.7,1.39,28,7,NINFAS
18/06/2022 10:00,27.7,0.532,15.2,1.21,28,11,NINFAS
18/06/2022 11:00,41.2,0.518,14.4,1.27,32,10,NINFAS
18/06/2022 12:00,53.8,0.597,16.8,1.31,26,7,NINFAS
18/06/2022 13:00,67.4,0.587,17,1.36,30,11,NINFAS
18/06/2022 14:00,83.7,0.514,11.7,1.42,36,16,NINFAS
18/06/2022 15:00,65.8,0.441,10.9,1.24,35,12,NINFAS
18/06/2022 16:00,57.4,0.399,8.8,1.22,27,9,NINFAS
18/06/2022 17:00,47.5,0.389,10.1,1.04,24,6,NINFAS
18/06/2022 18:00,27,0.518,16.4,1.1,33,8,NINFAS
18/06/2022 19:00,24.7,0.47,14.8,1.14,31,11,NINFAS
18/06/2022 20:00,29.6,0.485,12,0.99,33,11,NINFAS
18/06/2022 21:00,29.4,0.378,9.7,0.95,27,12,NINFAS
18/06/2022 22:00,30.4,0.371,9.3,0.93,11,7,NINFAS
18/06/2022 23:00,22.3,0.39,11.7,0.91,16,10,NINFAS
19/06/2022 00:00,19.4,0.387,10.6,0.96,20,9,NINFAS
19/06/2022 01:00,23.1,0.278,6,0.96,18,9,NINFAS
19/06/2022 02:00,24.2,0.263,4.9,0.89,14,6,NINFAS
19/06/2022 03:00,23.2,0.261,5.3,0.92,9,5,NINFAS
19/06/2022 04:00,18.2,0.264,7.8,0.93,6,3,NINFAS
19/06/2022 05:00,9.7,0.332,12.7,0.9,6,1,NINFAS
19/06/2022 06:00,9.7,0.347,12,0.95,22,6,NINFAS
19/06/2022 07:00,10,0.37,12,0.99,17,6,NINFAS
19/06/2022 08:00,13.4,0.465,11.5,1.23,17,8,NINFAS
19/06/2022 09:00,22.4,0.416,8.3,1.12,22,6,NINFAS
19/06/2022 10:00,29.4,0.33,6.2,0.98,17,6,NINFAS
19/06/2022 11:00,36.7,0.311,4.9,0.97,23,11,NINFAS
19/06/2022 12:00,40.8,0.341,6.4,1.09,17,7,NINFAS
19/06/2022 13:00,31.5,0.294,4.8,0.96,17,4,NINFAS
19/06/2022 14:00,26.4,0.368,7.3,0.92,20,1,NINFAS
19/06/2022 15:00,28.1,0.356,6.8,0.9,17,3,NINFAS
19/06/2022 16:00,25,0.379,8.2,0.97,12,3,NINFAS
19/06/2022 17:00,22.1,0.371,7,0.96,22,2,NINFAS
19/06/2022 18:00,20.9,0.444,10.8,0.98,22,2,NINFAS
19/06/2022 19:00,16.5,0.342,7.9,0.94,18,7,NINFAS
19/06/2022 20:00,17,0.36,8.3,0.9,12,5,NINFAS
19/06/2022 21:00,17,0.393,10.2,0.89,16,2,NINFAS
19/06/2022 22:00,21,0.335,8.4,0.9,18,6,NINFAS
19/06/2022 23:00,25.6,0.29,5.6,0.87,16,7,NINFAS
20/06/2022 00:00,23.3,0.273,6.1,0.84,9,6,NINFAS
20/06/2022 01:00,20.9,0.308,9,0.88,13,4,NINFAS
20/06/2022 02:00,26.8,0.258,5.4,0.8,13,4,NINFAS
20/06/2022 03:00,24.7,0.263,6.3,0.72,9,4,NINFAS
20/06/2022 04:00,19.7,0.293,8.5,0.95,4,,NINFAS
20/06/2022 05:00,23.2,0.306,8.3,1.16,15,10,NINFAS
20/06/2022 06:00,14.9,0.429,17.1,0.98,11,8,NINFAS
20/06/2022 07:00,9.7,0.72,22.8,1.57,11,4,NINFAS
20/06/2022 08:00,10.6,0.888,24.3,2.1,27,7,NINFAS
20/06/2022 09:00,18,0.756,18.6,1.65,29,11,NINFAS
20/06/2022 10:00,26.5,0.592,17.9,1.19,29,10,NINFAS
20/06/2022 11:00,39.6,0.556,17.5,1.19,25,6,NINFAS
20/06/2022 12:00,50.3,0.455,10.7,1.05,22,7,NINFAS
20/06/2022 13:00,60.2,0.455,10,1.09,21,8,NINFAS
20/06/2022 14:00,63.9,0.422,9.6,1.1,26,6,NINFAS
20/06/2022 15:00,63.4,0.456,12.5,1.08,24,4,NINFAS
20/06/2022 16:00,44.5,0.399,10.3,1.03,27,4,NINFAS
20/06/2022 17:00,46.5,0.445,12.2,0.99,30,4,NINFAS
